Id,price
10962,259314.9315816968
8870,201927.4332983898
8496,181738.83741556702
5517,183602.54367453788
927,185292.4814409889
13675,187459.17253640472
1499,218867.20565318383
15536,337476.68994368287
8602,358707.0798852393
12137,383043.1158970041
9865,249994.5564371906
16353,277244.7493662506
15908,213076.41763847982
3944,182264.10193892798
10359,209387.76848744153
15158,216285.1530317567
3259,249160.10683568104
7220,315703.2586150885
13843,211318.85954022798
16736,190367.59392226167
702,248303.16952413658
16401,125384.85683399606
12134,175999.07232323184
6918,168613.31481969001
11792,131078.28010510263
3798,163716.57117665128
10395,130127.20437006903
11099,142349.29358472742
7090,214442.56786172546
11260,190718.06770206377
9647,217428.49120805215
2903,315181.23080112325
2071,184366.22165530335
8604,207824.7985286723
9346,193447.05771222353
3945,217309.34581643864
3420,137544.80795653214
10842,126305.0852986276
725,161367.1146304831
13931,198907.673344985
16330,258935.4752668472
9066,356733.13764157856
3326,323598.76014394406
1556,258154.9948911961
6579,108427.9493970154
13877,153507.09515926306
9857,334260.33621180156
7302,228685.37779476057
5684,190189.69331638052
6513,236489.1910095859
11342,110140.33561468552
16561,227754.6734145183
6885,186645.03573663387
9308,185034.8415714363
2559,177085.1797707151
6648,180843.16140298132
15260,156203.33444507513
5113,181232.9270868639
16492,182245.1347360345
12034,287202.8166845847
7248,203580.65926946848
2171,208997.41550893488
10594,177098.84877974886
13241,187034.5990572163
7032,160917.0276886289
4884,156253.66779460467
903,242489.0362447737
162,163147.93073751536
6566,223101.45710408478
8249,130124.1647844489
13106,241044.3988162773
256,125968.18200820028
7976,171837.72976245536
8575,167116.7164884572
7591,307692.36178819917
3204,251612.78899514963
15804,184104.91433347034
1525,328657.12308550667
9038,205433.83813452552
13628,194988.96540272213
10016,211119.798936108
10208,225845.87143892606
2008,193413.8680823067
13029,196771.07658198976
5099,127949.82576681263
9923,299909.300022001
9461,150621.31768147094
11086,168081.21929967642
15057,225421.8241129081
10689,171222.36610745927
2053,229082.98755340296
16630,169128.7291651963
4985,167922.18428761908
13881,258769.79306295858
13225,183441.91395925128
5779,84105.58887320252
10262,177031.89196872248
10762,238821.27782787953
9513,194116.88065389747
11128,175019.630360155
2074,308080.3774171982
933,199137.67134487457
2780,181648.686154975
6594,111243.46010312045
15394,277681.15993418975
14863,131939.49746769317
6698,213241.23119055945
1611,304576.42067464814
174,190329.30790598664
5160,258730.17378710388
3295,340519.78857085394
4559,356615.2322882252
8254,171346.2304831427
10228,106563.22298562806
13924,132768.83822741747
15341,243486.85605524358
4353,183664.9551422564
4334,84105.58887320252
1872,169193.8523926828
7823,183542.00918049208
310,169211.10671087724
3704,255608.18503942736
11615,215915.14406248776
6605,184058.02146038704
3381,197350.50420151913
2143,144403.59758721953
3191,254616.69588500154
13980,128851.61477764868
15613,184940.12540697813
10943,233606.28614172136
9654,187298.12627785644
16053,407070.828330868
14931,227721.22145639002
8299,261730.22234378528
2147,174318.34035703656
11567,296488.45406616793
5905,133961.12597365415
11160,129235.92834272076
8275,151861.51861701562
16398,253078.9108660664
11229,194767.15995453592
10309,181390.53953375015
7340,252618.42878345458
7653,170959.02181566163
272,208952.25836412632
9831,208328.28889837404
5016,147821.39188415554
5968,85367.3712057468
796,225445.77204497822
12123,128808.56023602193
16629,200069.2077586006
2637,167439.56757014847
6194,228830.33756884083
6216,385327.9468757164
14346,172726.70363903724
6428,134013.31722548362
2891,228153.42047622587
84,189479.2526530131
9260,212722.25501951572
15250,160988.0453469103
2348,190560.15477483068
10427,262441.99238971935
13230,258734.19517197376
1691,175173.35088535852
8803,130264.84059524318
5464,216131.98172749724
10559,112247.0711689274
16787,307691.6023346383
4278,164139.13235641542
6183,174705.4647876145
12775,172840.71515498415
10104,179580.314039441
13663,190586.81923552536
9404,215892.2779003269
14724,205601.51309855047
10040,185134.28435950802
4646,187037.2998963078
4754,154834.52652916196
3310,215618.7680139359
2003,175754.6215620978
7312,327071.24738418753
10921,200279.65767437275
13419,299186.75240898563
10105,175617.76278426842
2196,263961.1398230785
12659,245643.0700528583
4380,236877.31162420663
10847,146859.77866617517
10805,299923.8955178765
8709,107253.42696674487
8319,196769.9852516571
2215,188088.57098811705
7000,195557.723546632
7701,109797.39456866568
9678,215120.05471181642
14026,201875.90536017693
7971,172986.47183252627
13734,155324.72831892737
16483,182871.02479323384
6150,209145.7317857962
2931,300633.91518701235
5418,187875.24118836186
1662,331328.10646299366
2441,225536.86374381062
669,164348.68667107436
7734,182475.1185327814
6010,252796.47355566174
266,134881.98655756345
632,137201.04678992112
16221,130741.03185743792
11832,178694.6680994538
5035,135661.4346188272
37,119072.97453167714
6168,186016.34124161355
11757,186969.10980929917
8086,126905.77112999691
6529,226688.8317203453
15121,258391.31967402666
13904,145174.5753108954
3711,175778.54771688097
16563,138675.64330341422
14494,175969.77275555156
3006,215156.1570411384
15299,141323.35104115895
92,270896.7413458679
8066,183399.78179683627
16071,203785.17933690659
10662,150136.88974414114
3883,238387.6130007419
5511,137882.69395141877
2821,261218.29054482697
9570,186864.49782605894
4326,249588.5736977796
9251,261099.970181349
9031,209839.67837138206
12689,188240.55619222156
16380,299605.00216485036
1053,216936.50746152326
4568,188806.10665903756
16140,110212.36217163097
14356,268493.0333814572
8466,186093.072419535
15652,142004.5415922698
3285,118408.3637098293
3198,162529.51385003212
14088,332755.16061825695
2268,128952.97031596095
15472,225835.52189680844
1203,259108.94973290476
7157,305630.69584034814
6886,174987.7224131361
5083,243971.3716784701
7467,118989.92704416327
14068,217893.03001474123
2080,186714.78680300634
10865,156492.92319271807
13516,182080.59660570044
14150,210538.37482683256
7609,110591.55447589779
2144,266419.5923114524
10357,211581.44112937574
2396,246070.89644940334
1526,373279.77549362095
10890,230937.90919718024
8638,248385.1042976602
6050,267636.4261526309
7639,106866.19174720008
10544,188708.79694331015
9577,251268.56256865972
13195,213645.87732360722
3484,224052.26783480644
16668,336471.42220443784
7171,196211.0015728978
8547,222037.2567183759
12735,220148.42957925762
9093,186453.9651701831
15323,309333.0098622271
14897,146618.11543553218
5135,130158.4147697139
5327,212748.06335946635
13133,266081.7641353484
1676,305578.76283454883
16296,295220.9808003041
1095,152608.22795749627
12528,155661.0672917518
7348,277356.453589936
11663,164589.32407347896
1803,217372.29923882513
1510,236925.13731523347
16045,180636.31406814436
2900,146499.6652853933
3236,180377.7053714838
1318,229825.02537852712
14948,216862.41540762634
7840,319140.83538398216
15325,188608.72601286904
8700,114489.06170084635
15706,191456.24268885623
14449,161546.41374329236
16117,174302.67751263655
4529,181966.32130485366
11199,203004.52293209848
4052,251750.4718212194
821,210655.59397245967
68,243651.95991149533
554,124742.85226702894
452,182542.906852426
11394,310054.2618560199
11393,157000.18493723834
9535,155301.9048080271
4024,181193.52066599537
10069,220861.0003705415
12007,153045.8080547811
12368,358902.8389472838
1259,376553.2818326965
1124,298891.3973686581
3707,185946.6298955938
8767,161121.58313867872
1919,160681.9268894399
16741,156838.59876528513
6664,288921.55455345643
5688,364282.7713812311
7799,152037.0932985515
14843,363029.9683975252
7532,180384.1986021888
8133,156220.50736787956
6264,321251.45821404393
4125,166923.1001127386
2410,186424.775293036
13607,217428.49120805215
1716,252541.06087572855
1370,145516.37724030294
2273,339287.7795756741
15298,330500.80951442244
4284,249707.90423028162
12303,160051.61688151045
7808,148347.80134880566
2203,140651.5442901822
7237,127614.65525847758
15864,172820.53412655034
2844,204644.48157748912
5729,158688.65901924757
11812,338941.1035805091
1779,158942.7304143954
6442,146919.2383093436
6160,234536.5934977885
8266,206638.57250070374
9903,160408.10750723316
2867,137615.75355629646
6998,196929.0119177183
13932,173968.07942512256
12587,161293.6197463937
3611,238940.8917826866
2646,295457.0870304824
1890,163687.38747774521
860,232722.28681491624
14187,212248.96335145325
12569,238768.17471636037
1276,109858.267203354
12025,217009.49005328253
4890,311336.53074364754
14410,284194.1291649609
10352,266648.8884465847
11407,192870.69292260284
10384,168224.31328310148
7622,268882.4013150812
12578,170375.94916808928
15820,182382.24474911316
563,204087.0224841917
15226,165241.98122190376
6396,214389.91057364244
6247,145478.98675465188
3339,151963.92013979497
10975,241549.86431644403
7475,110304.42912543633
11129,184182.26346999162
3051,307846.12683917483
10232,224713.1231696747
14106,197845.74877670183
5502,225463.6950285308
4558,85367.3712057468
4181,146093.34893296214
8426,127973.66477156033
6611,181207.93633507765
14641,152865.95889635987
15539,254095.72481214508
13119,168098.09020810845
11716,179731.08993565734
7316,225076.81761728015
7791,117998.04413595036
13034,275374.99334912543
1068,271101.58039189695
4060,173224.45634594507
10172,216789.47389139805
2591,179669.1126389053
12494,310340.1022171645
7828,329111.6358268448
15284,183584.16034150924
7947,169261.36956929424
16335,217846.76438853552
10234,317868.77428015973
2797,259509.61305898897
5341,234849.8445451261
3059,277610.2288804172
1559,84105.58887320252
15320,256033.52344304815
10284,382866.41838460386
4134,242940.4469960019
4481,267189.35123998416
7222,206298.52819827123
4062,202066.25664612986
2192,143669.0578724252
9637,187197.81440369907
16236,167470.8260766317
4272,163572.31349547795
9406,277879.06172998785
14309,236567.34129574173
1946,296645.2016693126
16235,240590.08689714258
7146,173437.21737442515
16784,236631.78799253542
349,336471.42220443784
6251,173888.28116232515
5128,376320.4577225445
11718,182303.48341494158
16721,109942.52216079792
12517,211844.7244177274
15961,192216.66302525348
9428,156314.3077259053
14541,149961.7776473971
10168,130803.15105213824
11270,160106.01181986564
13210,216520.3229168497
11518,171292.1880835787
12612,173342.2778849644
16352,111410.43958612511
9935,163935.6766227822
15521,299609.51034710003
11482,185373.27299031493
11443,168274.2257467255
9459,236032.33379494023
9218,194388.7991219824
854,134946.05026536618
5619,128301.32762160969
9208,228699.01918325404
4391,162421.22286288382
15207,147426.5380477215
7183,185826.7739399916
16442,216025.9195683782
7936,85902.28840119552
10606,278737.0423714909
4979,162038.08361652703
4854,267970.703990433
16476,127965.72943814253
10516,167795.53260558165
16261,267334.79402956174
90,255455.85136017372
5433,173648.40375225153
14338,139209.38921545906
13487,231083.96002964827
8211,377864.67865444877
170,159189.73547644672
14051,110702.64754235517
10686,206171.79558300934
7595,274143.494803722
6777,340835.69137167855
14661,175398.70872695
13991,268867.5412029774
16795,176731.04146927226
2740,128349.09207730634
7368,301163.85611601156
2413,247776.61574737364
1852,352499.15499890357
15200,315659.95642749337
8467,286625.5694120759
16379,282235.22353258857
3375,187506.688485677
5945,433910.64923686103
2641,187590.87095934592
2837,301073.49260198715
3498,220637.7782941019
10876,148576.13258924955
1285,220340.9999339807
9285,244148.2476269752
4015,336199.48248294287
2526,182597.31995221053
7814,187227.80594427921
7117,210839.99599462867
12359,128910.35972447619
3303,259232.9488688224
13874,189903.69087322135
5484,185477.5913741627
15067,146883.07795137097
12639,217999.7404300743
3388,232706.10176975874
4256,205291.14327042154
15738,193592.82018880435
14049,164257.73047567328
15780,179260.1167048686
9564,179619.2611081621
11910,208606.94221761293
11315,230274.14746040758
1733,148999.8494067839
3910,310149.7981190884
7552,459527.5552000528
254,182852.30871303356
5222,222160.48671270857
8314,219392.11779605638
16743,217280.58503342132
10335,114302.36926360504
8226,268570.04982470145
12254,237050.64607284006
13152,202572.13537667613
15020,202662.91136132897
16349,219197.83762554062
11924,210459.75416553463
12543,187605.31720336457
14114,218905.66083982014
12318,253298.75715502116
15383,197408.67705462364
6679,259822.23368244365
635,181510.71551711104
15993,305312.5074239112
11375,182140.73440881688
11216,189341.1779792785
15401,216835.69137734614
11301,169284.39672425803
13804,275787.42845841206
10839,198750.31268213756
1588,340215.3876476874
3596,200148.41532783772
5816,177624.82868995384
8099,144955.61696037286
6551,191599.53722790245
14075,280929.1263731638
13431,201049.56298995618
9481,329340.60924292414
5295,144401.49347584348
15859,339095.09217304946
10634,359440.9912972815
444,214799.8308090236
11686,260332.81438116342
1213,209153.14842926041
13970,164160.5061771151
6849,423313.38793130824
9911,190110.87137310088
5649,173185.36400218334
7184,141697.8481537626
5877,284771.5101259367
1655,330138.295405618
15301,205011.3999934582
12389,217960.95300177427
5241,293988.85456170066
7048,160650.7488052867
10574,131033.27039631704
8593,169664.50474932697
4752,184315.36477717478
14663,168437.98622564095
10994,217105.44517281753
87,84105.58887320252
5132,125746.83124179694
6372,371517.6665203173
7411,276973.7280571804
3319,248023.2196142414
9355,127926.04011733025
5139,254008.48947137757
56,249172.75138748318
3249,186674.09139634162
5047,84311.40807326237
13238,278344.3625495811
2190,287093.46183083835
15599,173098.1677006709
6542,174697.2564030475
1968,178184.86386268935
5630,174474.5216466311
9157,258730.17378710388
789,186015.3616561828
1413,272458.5981916932
12514,297684.6393291723
13459,142596.99089899837
1345,270245.82742912316
4034,219308.61441776936
15169,152824.3310285007
6770,251919.5569987418
3334,197662.31087747376
12998,163586.604065712
15870,245708.90912723905
1871,155173.5955348105
5770,188819.95513558458
13196,131469.8272086762
7633,202436.56323008123
10699,215141.20155960362
15470,205834.59462052397
1903,261291.26411225137
13860,264781.5665492013
7649,172788.42480066206
11043,193019.59457912447
2922,214834.04474960716
7538,246594.9211117237
9477,118840.8703601798
117,264594.49229238776
1457,239814.57518433925
7082,178401.88236802872
3053,256006.41359464588
12522,118667.33918710481
5744,367681.39325233275
13566,411580.53895385744
1464,127280.1137703604
3852,129731.57622515295
9557,229987.5925132645
14719,417772.85347000434
13978,127883.29391611475
3286,152722.27859221172
13019,330274.7849789471
1421,149158.11012745544
13502,178831.35793694507
14811,129268.02414070298
9297,254299.2299286202
7749,266962.9454170349
16555,144243.386504687
14576,185814.37920926156
12766,163117.19104865412
4679,158028.7699840279
10033,185880.3921665037
11231,246008.26639789258
15112,154316.6764616538
10617,182355.32227782122
2175,171957.13551937457
16502,457606.7047289466
10106,190611.01208825066
12561,160050.6027793333
15907,275411.57114484743
8069,115629.25943548736
8316,126520.22970440175
12343,246895.9848973028
12092,155442.00302562272
1527,186680.08128822275
10010,258730.17378710388
655,114435.51115128497
10549,133532.3001987361
3248,113250.34276815779
13499,234085.18165319657
14959,197827.27287807516
6070,164567.11352386553
11360,229544.0673684805
12102,208721.990348687
11870,280372.52317058644
3713,133798.06393759575
3230,154652.86856248882
7742,231740.16736720453
15092,335454.7745251024
8728,304812.5373452071
3386,153031.03512952995
9409,153149.23556766592
16545,257714.34736184325
3127,161500.21391701084
11344,155788.32511952205
2112,221344.07117370405
7310,230290.723514743
6313,258103.3787327298
3681,432248.2329710434
5114,295526.4141675188
270,151425.90071619427
14350,180580.0704889735
12223,374803.4861454676
1066,181274.45752476557
16116,249253.5657260916
11410,462945.3382014493
4088,147203.00278005318
5956,171147.43327023473
14669,159480.70018062193
13871,133426.2562428952
4126,221673.9155010675
12114,190828.98195118312
16607,164377.12715072706
4266,198412.71631006288
13518,199311.74349566118
11856,284870.3839007902
3885,248160.94691382255
8891,167994.53300307947
4964,185286.553736892
7696,164821.26164461375
6894,149633.04006744974
9766,188161.98678802885
4800,160171.22629704676
2840,188579.6639986593
4743,191276.87756862762
13562,277007.9101006924
8301,203728.81839175793
5405,173041.48071286958
1535,170440.48507369272
9073,126228.72844625775
1698,332929.0196946811
12262,248619.8758251702
6794,182341.30902184808
12701,183385.68957209084
8432,176413.13297380533
13540,145572.88529606428
8629,145718.75439474397
1440,180478.2404415721
8596,193554.9001861875
9575,278710.6287136779
14976,107199.67589483042
3149,234338.71682121893
5157,169677.81881448918
10748,174679.6170746842
9719,303697.3807387686
6376,188827.6802776713
9733,168732.3007858129
4749,250844.972003946
4994,411673.30038752477
538,195588.29855181515
5512,149909.99985326498
9778,142339.2622571973
9761,138616.74312090618
3174,315999.12862394203
13429,194797.08732460518
10467,85367.3712057468
14129,190890.64200254885
13608,228533.63551107078
11106,169104.69323354427
12048,178594.96622676816
1054,252724.2479945766
3582,216448.07803299054
1566,147183.0277656128
11529,168732.6308731332
11859,162066.21683353902
10582,147941.88341341418
14907,359444.4423115732
14039,154672.46601839227
10489,204953.56029934116
3331,274614.71503518574
10153,246021.52336947658
5271,149722.5087776276
11871,360795.06202650786
776,146509.76029020222
3994,135837.24956160775
9433,85367.3712057468
14275,140129.1897284643
8030,257098.0234115503
8169,284602.4841767073
8053,186703.44050937862
4822,219901.26332854762
13197,203519.4302768055
13634,260664.83603053118
8951,174419.01580239536
12176,254966.33675201706
15471,147754.88264986133
14962,149589.4593071914
12512,120275.91163373891
8697,320881.4381199937
7095,224565.16931981777
13639,198879.68325652878
16660,198629.7397174633
5848,145202.18074013529
5386,189298.70512527344
10880,261815.1879176893
3954,176333.5595608694
13426,218634.70365682818
5966,214744.30855102296
16315,267376.3054738804
7455,180855.38166266456
11071,237377.02699849714
14740,222112.8376411342
16087,222337.22238001795
8931,267590.9856881685
15289,174755.93485588915
16089,287880.73654586
12128,186499.03193399624
4724,211509.85667175875
8585,208837.83095193855
7188,226352.54864541613
5423,176602.34940646373
10488,184058.02146038704
5980,211050.43791280797
8376,242121.68212084987
12397,140091.13929156665
16496,236090.8465986229
4891,243894.4260688413
9710,144570.6440223938
6339,173082.96518028097
244,217519.76953447517
5002,257903.06346343886
5358,172762.05639883474
7636,158520.11238236714
9361,309284.9292703927
3601,127262.49838808822
15755,162619.34652805922
172,182468.4026480092
3037,347887.1859085348
577,255742.11494737025
3607,191907.19755237392
2515,106067.48283808463
10413,157704.6891301409
10511,219129.40142299
4637,258683.74575183555
12736,269465.68263478036
9534,244688.4534183887
11641,172321.92264690436
10419,270056.2569509123
15313,154243.75128746222
14915,205214.3210309209
12409,344023.71645788057
9405,129026.72113273705
14066,200152.5711011537
14108,192000.8776609442
11931,247400.13634091718
11464,338153.4028972908
926,152014.85863762957
11190,216152.5321035549
10260,185877.05871096306
12712,212226.11878519482
1234,213576.37865329842
11608,110465.79799368423
3776,265511.9849435821
4881,204349.28584735707
10266,134961.42283572422
3262,238056.88838379554
3576,361257.2312431232
16604,428984.1379762789
8041,158338.95552829595
10691,184058.02146038704
8357,180383.66567328988
11661,154003.34998566637
4453,244467.66310550197
15936,215137.03115836688
8463,253873.56275749815
15770,249713.34832101915
466,162332.19499102212
14965,85489.51473270303
11227,156312.8920949009
9894,264631.2180118761
11746,203967.83950198
4118,150310.996997758
756,314382.33590116346
15589,191937.90834171994
109,343638.02109559067
5778,221179.6843224288
1731,109493.61683528165
3450,147073.72870948876
2961,187262.98687723346
222,179876.13839143945
11454,417230.66702509334
7339,186486.58855709762
12096,107380.3507766009
14074,182193.02735109243
4058,260470.30792824738
6603,251980.1353484943
3289,120971.70007451843
16681,258408.18345765246
8200,214171.3792988668
3343,230480.37780724198
7802,180720.50494302157
2082,426799.1033548463
217,250545.56197000374
1720,187720.84805814576
7224,242603.8100703478
6176,159092.2966502892
12571,243426.3819455978
16666,308024.9258039211
8908,200031.49444730257
6914,175216.41493181468
5428,180044.11398241454
381,181937.0920618218
3991,188807.5209906834
16365,231269.61520477108
1046,204065.20428200375
391,150408.82408406306
9212,345857.5432466899
3022,180765.6371666079
9961,106882.55529611892
6764,337105.07204832474
7720,190003.8369235237
4809,213032.40879474065
8877,316603.9855422083
7817,192297.54514080245
10614,117781.23800370801
5553,228752.67018428387
16488,140023.3183902484
11002,175295.02262982877
13592,380848.9083365471
15050,231630.10677293618
13553,242318.70755862177
9041,168608.34688346324
5461,398194.7056284781
16274,211897.80395379273
2138,119382.77095624633
6245,164643.04877345246
8245,213217.83928233967
6491,210919.55549693096
13218,258391.31967402666
13101,105680.52165820538
10462,142967.96549051697
4079,175631.63299065112
1506,426922.6905586192
14107,126436.53948361917
12215,284528.1626538433
11576,294952.32289520005
10567,218450.1618411638
12713,212340.09235070916
1468,424850.7966347975
2549,261639.93676933815
4172,193171.4989720913
12380,240810.5511797616
3513,112762.08153216899
8165,226780.14700469936
1127,203639.9898015112
14601,367325.3771028836
15526,325595.1452598623
986,298967.73530801886
14968,217176.18708481
9348,198763.74534583368
6317,244509.0025822418
7497,86855.2994862288
5079,305388.23385970877
528,182663.67120891192
10964,151478.51500824836
5812,320007.8215652621
11022,241765.4714418383
16251,135982.25779508817
5863,113015.000860172
8664,216593.51073465604
5396,166369.0403705798
6917,240117.1241368046
12776,127782.90609330723
473,260902.1866428852
13333,227533.04102722186
13023,181936.01153839513
7357,184203.5185010415
10955,454290.4513476007
11914,342045.18689824914
12535,176942.49130566354
11205,149512.77053524097
13209,186994.56872932013
16119,410979.6084293032
2174,230374.69931764493
4834,180197.22255233917
10151,188244.703812871
5584,224952.96227160824
6672,210933.43042747196
12858,282104.6296262138
5106,181871.41067841958
8884,181668.2767435071
13766,175405.77160460048
12556,114023.90615088445
12910,227128.29046536476
6258,126123.12544753702
7100,244563.7249644577
1793,154297.29022973945
3335,187397.5127582676
12835,189439.46542535455
10591,169404.49117325555
15707,238612.26780471246
16389,166465.5464263447
7440,337973.75659734284
6293,182164.86669132885
3937,193578.6960439178
16527,205808.8104687779
5102,239536.70827163663
10734,297586.1972067428
7986,145567.20231474392
6495,133538.36377690657
9571,231065.73188638204
5131,200440.3683190627
10761,190413.22488221608
143,452805.84192141495
13829,167580.10396448447
13662,244237.57163985554
1771,150906.74630891823
5448,188763.8589212643
8594,164136.89964858093
12038,249960.17017979786
16471,151687.9299060909
16764,143685.10218347446
1282,175837.50551067534
15101,254356.90021191977
9473,144904.1923753724
2324,270264.17580556986
14448,242130.61284668345
6000,84105.58887320252
2077,140587.2121252504
12960,225186.28363736309
15837,204629.72305645063
8805,238348.0555416992
9987,222930.91836872752
1580,411736.38117389346
11089,128398.09796361864
10926,219341.933876007
12773,454557.35430288396
6490,292754.8483987803
10858,128440.96230589395
2831,152472.49390342098
16326,158925.0365085007
371,220465.32429675662
8852,195082.59506324294
6713,285378.2086236709
4230,200475.3084097435
3639,216025.9195683782
3642,190510.78472679685
5149,194423.77006159897
2861,189471.02937565083
13300,110775.07005701704
2807,264496.71379326505
5919,109787.52768260414
12716,377864.67865444877
4271,241304.92162559825
16055,225627.79094174388
3747,225797.82609414327
5857,234546.73253519443
6884,304716.46126588486
16027,248883.5003504323
3512,419393.3208713614
5181,169928.71002423565
16732,258285.29872117614
1908,181304.0346800581
12082,173965.67386343636
7286,133670.47010914813
8216,145174.63317087476
6929,324813.8644706227
3950,304634.68668407126
12479,187747.1070253566
877,129276.3187001591
1366,203301.02759695714
384,132106.74128598886
5767,198638.38801794813
6910,157659.34860474803
187,192451.85324438906
10164,226451.67159672306
8603,231473.31823269295
15834,237578.5776173087
3078,130742.3057011557
3479,243168.99563320683
6671,229881.91192417414
6078,174850.02757369194
16271,133993.78206291905
16191,148840.0428082554
11544,173613.51219220366
7781,196657.30185493606
14918,241397.94508290745
6238,186226.61961646765
12989,237981.44246046574
11907,203076.28279059625
9696,154840.71221858746
14084,290445.52230189927
3895,158441.8315114495
4367,189652.64221418777
8453,84736.92143836386
7638,375854.067905524
8373,249853.02571708072
4674,183635.9784833695
15787,165792.5983500025
5903,250399.31047767095
13679,196935.37362787366
9018,266820.0846769951
15823,279850.4986014516
13289,145435.29513121472
9896,215821.61802007683
14436,190713.68444553018
5547,243869.2892801728
4048,264399.63862358243
16579,217197.95702311932
8550,195384.2163665865
9385,295580.63036201475
5242,164993.85021993032
31,194595.9124318935
6144,280006.5106130576
3990,184203.5185010415
2523,109797.39456866568
12608,251750.4718212194
7234,183375.08481661382
15264,209166.64485559522
9623,240680.65521064418
3161,282862.6332104718
7425,109518.29040025698
13021,266500.79835956555
4044,154009.77236265998
15411,251375.12881727898
979,331316.15562446206
5514,251375.12881727898
4817,167694.9159094122
2115,186233.8512346997
10571,262110.81368682694
8992,253620.19157592318
15546,176850.12615826854
11359,142235.4292313487
11972,176349.4947894506
12838,174717.2507377464
5948,127973.66477156033
422,327822.91872184275
4855,143717.487503476
16197,112718.72446124122
8926,422057.7859848985
5703,161979.37890470895
8848,207139.8935097542
7039,310436.8098792785
3806,157233.3621630001
15154,224531.08797268168
13132,178621.9842997263
7438,201106.81309014294
4398,263615.47081619303
2440,198958.7907033479
3751,166158.05744146084
1476,180889.30735854653
2264,262597.7403790673
16444,185866.50222847442
10704,164093.75831547263
4033,140968.16679294498
4508,121150.7151521248
16290,236238.8273200182
10387,206054.3216807962
5457,151634.5929720429
4910,266422.91655046004
7451,222662.72470102095
10732,168117.8296607896
8015,121229.40104040963
6148,184632.86771933665
5892,249497.37310220342
7825,233063.4896048366
6851,244747.58608103532
6633,206680.23997184247
2139,264044.39737013704
10213,269768.4132273085
2830,242664.91817752068
13907,131814.31317474163
15897,341380.95633279206
8311,202938.83613214787
14230,193993.481271222
3878,207329.35928564507
13732,210133.83858098823
12110,174556.84157179747
10675,267792.6182829991
12946,140916.76600592688
16754,220765.70711838632
4394,302929.8003260552
16728,166053.25399444043
14378,349457.82856203464
9949,169111.68434908576
994,224967.93004992136
13258,152776.10603679222
5883,448645.74289653706
6933,275077.6949261882
13193,230786.2863136889
13286,172299.87268627432
13407,360345.43501444475
7512,115248.04410780944
7221,184058.02146038704
14428,202708.41349588623
1740,189878.59688453918
3,147378.0963252778
12952,233327.5138659439
11537,137268.46654622885
2558,140800.2013394779
14081,266741.11199735926
3517,212430.37495377683
7149,239865.30653707698
15777,111645.59071146842
8995,251014.425105189
826,276455.8097539312
509,239979.87032177384
14875,265530.34152021667
6591,180499.96179810294
11283,109891.43910895083
9897,245277.18878749013
14902,182721.66639727287
14291,179162.32124607638
3162,224288.15164833065
4206,193214.7443485196
11580,178078.3848428346
2007,229840.94716758552
14939,215260.49863706122
13572,218493.38513213978
10720,156168.50894155577
